HeroGUID,QuestID,Goals,Status,AccountGUID,MainCategory
F137AD44-8906-40A6-815D-20AB843974C2,4005,"[{""GoalID"":40050,""Count"":1,""IsCompleted"":true},{""GoalID"":40051,""Count"":1,""IsCompleted"":true},{""GoalID"":40052,""Count"":1,""IsCompleted"":true},{""GoalID"":40053,""Count"":1,""IsCompleted"":true}]",3,0b39d2aadf65cd8d202b1f0aaa8e6bab,1
F137AD44-8906-40A6-815D-20AB843974C2,4006,"[{""GoalID"":40060,""Count"":1,""IsCompleted"":true}]",3,0b39d2aadf65cd8d202b1f0aaa8e6bab,1
F137AD44-8906-40A6-815D-20AB843974C2,4007,"[{""GoalID"":40070,""Count"":1,""IsCompleted"":true},{""GoalID"":40071,""Count"":1,""IsCompleted"":true},{""GoalID"":40072,""Count"":0,""IsCompleted"":false},{""GoalID"":40073,""Count"":0,""IsCompleted"":false}]",1,0b39d2aadf65cd8d202b1f0aaa8e6bab,1
14945B5F-2C70-4321-BBAD-21D950572EBE,1,"[{""GoalID"":10,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,2
14945B5F-2C70-4321-BBAD-21D950572EBE,2,"[{""GoalID"":20,""Count"":0,""IsCompleted"":false}]",3,797e382717535736f95b033802a44f31,2
14945B5F-2C70-4321-BBAD-21D950572EBE,3,"[{""GoalID"":30,""Count"":100,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,2
14945B5F-2C70-4321-BBAD-21D950572EBE,4,"[{""GoalID"":40,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,2
14945B5F-2C70-4321-BBAD-21D950572EBE,7,"[{""GoalID"":70,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,2
14945B5F-2C70-4321-BBAD-21D950572EBE,20,"[{""GoalID"":200,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,2
14945B5F-2C70-4321-BBAD-21D950572EBE,22,"[{""GoalID"":220,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,2
14945B5F-2C70-4321-BBAD-21D950572EBE,23,"[{""GoalID"":230,""Count"":1750,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,2
14945B5F-2C70-4321-BBAD-21D950572EBE,24,"[{""GoalID"":240,""Count"":3,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,2
14945B5F-2C70-4321-BBAD-21D950572EBE,25,"[{""GoalID"":250,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,2
14945B5F-2C70-4321-BBAD-21D950572EBE,41,"[{""GoalID"":410,""Count"":6776,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,3
14945B5F-2C70-4321-BBAD-21D950572EBE,45,"[{""GoalID"":450,""Count"":100,""IsCompleted"":true}]",2,797e382717535736f95b033802a44f31,3
14945B5F-2C70-4321-BBAD-21D950572EBE,49,"[{""GoalID"":490,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,3
14945B5F-2C70-4321-BBAD-21D950572EBE,54,"[{""GoalID"":540,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,3
14945B5F-2C70-4321-BBAD-21D950572EBE,59,"[{""GoalID"":590,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,3
14945B5F-2C70-4321-BBAD-21D950572EBE,66,"[{""GoalID"":660,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,3
14945B5F-2C70-4321-BBAD-21D950572EBE,69,"[{""GoalID"":690,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,3
14945B5F-2C70-4321-BBAD-21D950572EBE,73,"[{""GoalID"":730,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,3
14945B5F-2C70-4321-BBAD-21D950572EBE,77,"[{""GoalID"":770,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,3
14945B5F-2C70-4321-BBAD-21D950572EBE,81,"[{""GoalID"":810,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,3
14945B5F-2C70-4321-BBAD-21D950572EBE,85,"[{""GoalID"":850,""Count"":3,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,3
14945B5F-2C70-4321-BBAD-21D950572EBE,89,"[{""GoalID"":890,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,3
14945B5F-2C70-4321-BBAD-21D950572EBE,93,"[{""GoalID"":930,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,3
14945B5F-2C70-4321-BBAD-21D950572EBE,98,"[{""GoalID"":980,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,3
14945B5F-2C70-4321-BBAD-21D950572EBE,102,"[{""GoalID"":1020,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,3
14945B5F-2C70-4321-BBAD-21D950572EBE,107,"[{""GoalID"":1070,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,3
14945B5F-2C70-4321-BBAD-21D950572EBE,300,"[{""GoalID"":3000,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,301,"[{""GoalID"":3010,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,302,"[{""GoalID"":3020,""Count"":1,""IsCompleted"":true},{""GoalID"":3021,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,303,"[{""GoalID"":3030,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,304,"[{""GoalID"":3040,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,305,"[{""GoalID"":3050,""Count"":1,""IsCompleted"":true},{""GoalID"":3051,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8000,"[{""GoalID"":80000,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8001,"[{""GoalID"":80010,""Count"":1,""IsCompleted"":true},{""GoalID"":80011,""Count"":1,""IsCompleted"":true},{""GoalID"":80012,""Count"":1,""IsCompleted"":true},{""GoalID"":80013,""Count"":1,""IsCompleted"":true},{""GoalID"":80014,""Count"":1,""IsCompleted"":true},{""GoalID"":80015,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8002,"[{""GoalID"":80020,""Count"":1,""IsCompleted"":true},{""GoalID"":80021,""Count"":1,""IsCompleted"":true},{""GoalID"":80022,""Count"":5,""IsCompleted"":true},{""GoalID"":80023,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8003,"[{""GoalID"":80030,""Count"":1,""IsCompleted"":true},{""GoalID"":80031,""Count"":1,""IsCompleted"":true},{""GoalID"":80032,""Count"":5,""IsCompleted"":true},{""GoalID"":80033,""Count"":3,""IsCompleted"":true},{""GoalID"":80034,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8004,"[{""GoalID"":80040,""Count"":1,""IsCompleted"":true},{""GoalID"":80041,""Count"":1,""IsCompleted"":true},{""GoalID"":80042,""Count"":1,""IsCompleted"":true},{""GoalID"":80043,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8005,"[{""GoalID"":80050,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8006,"[{""GoalID"":80060,""Count"":1,""IsCompleted"":true},{""GoalID"":80061,""Count"":1,""IsCompleted"":true},{""GoalID"":80062,""Count"":1,""IsCompleted"":true},{""GoalID"":80063,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8007,"[{""GoalID"":80070,""Count"":1,""IsCompleted"":true},{""GoalID"":80071,""Count"":5,""IsCompleted"":true},{""GoalID"":80072,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8008,"[{""GoalID"":80080,""Count"":1,""IsCompleted"":true},{""GoalID"":80081,""Count"":5,""IsCompleted"":true},{""GoalID"":80082,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8009,"[{""GoalID"":80090,""Count"":1,""IsCompleted"":true},{""GoalID"":80091,""Count"":5,""IsCompleted"":true},{""GoalID"":80092,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8010,"[{""GoalID"":80100,""Count"":1,""IsCompleted"":true},{""GoalID"":80101,""Count"":5,""IsCompleted"":true},{""GoalID"":80102,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8012,"[{""GoalID"":80120,""Count"":1,""IsCompleted"":true},{""GoalID"":80121,""Count"":1,""IsCompleted"":true},{""GoalID"":80122,""Count"":1,""IsCompleted"":true},{""GoalID"":80123,""Count"":1,""IsCompleted"":true},{""GoalID"":80124,""Count"":1,""IsCompleted"":true},{""GoalID"":80125,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8013,"[{""GoalID"":80130,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8014,"[{""GoalID"":80140,""Count"":1,""IsCompleted"":true},{""GoalID"":80141,""Count"":1,""IsCompleted"":true},{""GoalID"":80142,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8015,"[{""GoalID"":80150,""Count"":1,""IsCompleted"":true},{""GoalID"":80151,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8016,"[{""GoalID"":80160,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8017,"[{""GoalID"":80170,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8018,"[{""GoalID"":80180,""Count"":1,""IsCompleted"":true}]",3,797e382717535736f95b033802a44f31,1
14945B5F-2C70-4321-BBAD-21D950572EBE,8019,"[{""GoalID"":80190,""Count"":0,""IsCompleted"":false}]",1,797e382717535736f95b033802a44f31,1
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,1,"[{""GoalID"":10,""Count"":0,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,2
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,2,"[{""GoalID"":20,""Count"":0,""IsCompleted"":false}]",3,97e6dd0d95a8333dd70cd5cf6db23da4,2
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,3,"[{""GoalID"":30,""Count"":92,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,2
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,6,"[{""GoalID"":60,""Count"":1,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,2
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,7,"[{""GoalID"":70,""Count"":0,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,2
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,20,"[{""GoalID"":200,""Count"":0,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,2
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,21,"[{""GoalID"":210,""Count"":92,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,2
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,23,"[{""GoalID"":230,""Count"":250,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,2
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,24,"[{""GoalID"":240,""Count"":1,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,2
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,25,"[{""GoalID"":250,""Count"":0,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,2
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,40,"[{""GoalID"":400,""Count"":1000,""IsCompleted"":true}]",2,97e6dd0d95a8333dd70cd5cf6db23da4,3
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,45,"[{""GoalID"":450,""Count"":92,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,3
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,49,"[{""GoalID"":490,""Count"":0,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,3
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,54,"[{""GoalID"":540,""Count"":0,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,3
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,59,"[{""GoalID"":590,""Count"":0,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,3
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,65,"[{""GoalID"":650,""Count"":250,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,3
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,69,"[{""GoalID"":690,""Count"":0,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,3
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,73,"[{""GoalID"":730,""Count"":0,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,3
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,77,"[{""GoalID"":770,""Count"":0,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,3
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,81,"[{""GoalID"":810,""Count"":0,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,3
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,85,"[{""GoalID"":850,""Count"":1,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,3
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,89,"[{""GoalID"":890,""Count"":0,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,3
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,93,"[{""GoalID"":930,""Count"":0,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,3
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,98,"[{""GoalID"":980,""Count"":0,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,3
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,102,"[{""GoalID"":1020,""Count"":0,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,3
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,107,"[{""GoalID"":1070,""Count"":0,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,3
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,300,"[{""GoalID"":3000,""Count"":0,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,1
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,2000,"[{""GoalID"":20000,""Count"":1,""IsCompleted"":true}]",3,97e6dd0d95a8333dd70cd5cf6db23da4,1
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,2001,"[{""GoalID"":20010,""Count"":1,""IsCompleted"":true},{""GoalID"":20011,""Count"":1,""IsCompleted"":true},{""GoalID"":20012,""Count"":1,""IsCompleted"":true},{""GoalID"":20013,""Count"":1,""IsCompleted"":true},{""GoalID"":20014,""Count"":1,""IsCompleted"":true},{""GoalID"":20015,""Count"":1,""IsCompleted"":true}]",3,97e6dd0d95a8333dd70cd5cf6db23da4,1
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,2002,"[{""GoalID"":20020,""Count"":1,""IsCompleted"":true},{""GoalID"":20021,""Count"":1,""IsCompleted"":true},{""GoalID"":20022,""Count"":5,""IsCompleted"":true},{""GoalID"":20023,""Count"":1,""IsCompleted"":true}]",3,97e6dd0d95a8333dd70cd5cf6db23da4,1
A84670AE-B940-4D6B-90CE-2247CC3BDAAF,2003,"[{""GoalID"":20030,""Count"":1,""IsCompleted"":true},{""GoalID"":20031,""Count"":1,""IsCompleted"":true},{""GoalID"":20032,""Count"":5,""IsCompleted"":true},{""GoalID"":20033,""Count"":3,""IsCompleted"":true},{""GoalID"":20034,""Count"":0,""IsCompleted"":false}]",1,97e6dd0d95a8333dd70cd5cf6db23da4,1
226853D3-FD0E-4A71-92B0-262D0CEA2814,1,"[{""GoalID"":10,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,2
226853D3-FD0E-4A71-92B0-262D0CEA2814,2,"[{""GoalID"":20,""Count"":0,""IsCompleted"":false}]",2,ebaeff0c0816f7f10003dbcf4c5ab389,2
226853D3-FD0E-4A71-92B0-262D0CEA2814,3,"[{""GoalID"":30,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,2
226853D3-FD0E-4A71-92B0-262D0CEA2814,5,"[{""GoalID"":50,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,2
226853D3-FD0E-4A71-92B0-262D0CEA2814,7,"[{""GoalID"":70,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,2
226853D3-FD0E-4A71-92B0-262D0CEA2814,20,"[{""GoalID"":200,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,2
226853D3-FD0E-4A71-92B0-262D0CEA2814,21,"[{""GoalID"":210,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,2
226853D3-FD0E-4A71-92B0-262D0CEA2814,22,"[{""GoalID"":220,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,2
226853D3-FD0E-4A71-92B0-262D0CEA2814,24,"[{""GoalID"":240,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,2
226853D3-FD0E-4A71-92B0-262D0CEA2814,25,"[{""GoalID"":250,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,2
226853D3-FD0E-4A71-92B0-262D0CEA2814,40,"[{""GoalID"":400,""Count"":120,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,3
226853D3-FD0E-4A71-92B0-262D0CEA2814,45,"[{""GoalID"":450,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,3
226853D3-FD0E-4A71-92B0-262D0CEA2814,49,"[{""GoalID"":490,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,3
226853D3-FD0E-4A71-92B0-262D0CEA2814,54,"[{""GoalID"":540,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,3
226853D3-FD0E-4A71-92B0-262D0CEA2814,59,"[{""GoalID"":590,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,3
226853D3-FD0E-4A71-92B0-262D0CEA2814,65,"[{""GoalID"":650,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,3
226853D3-FD0E-4A71-92B0-262D0CEA2814,69,"[{""GoalID"":690,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,3
226853D3-FD0E-4A71-92B0-262D0CEA2814,73,"[{""GoalID"":730,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,3
226853D3-FD0E-4A71-92B0-262D0CEA2814,77,"[{""GoalID"":770,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,3
226853D3-FD0E-4A71-92B0-262D0CEA2814,81,"[{""GoalID"":810,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,3
226853D3-FD0E-4A71-92B0-262D0CEA2814,85,"[{""GoalID"":850,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,3
226853D3-FD0E-4A71-92B0-262D0CEA2814,89,"[{""GoalID"":890,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,3
226853D3-FD0E-4A71-92B0-262D0CEA2814,93,"[{""GoalID"":930,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,3
226853D3-FD0E-4A71-92B0-262D0CEA2814,98,"[{""GoalID"":980,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,3
226853D3-FD0E-4A71-92B0-262D0CEA2814,102,"[{""GoalID"":1020,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,3
226853D3-FD0E-4A71-92B0-262D0CEA2814,107,"[{""GoalID"":1070,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,3
226853D3-FD0E-4A71-92B0-262D0CEA2814,2000,"[{""GoalID"":20000,""Count"":1,""IsCompleted"":true}]",3,ebaeff0c0816f7f10003dbcf4c5ab389,1
226853D3-FD0E-4A71-92B0-262D0CEA2814,2001,"[{""GoalID"":20010,""Count"":0,""IsCompleted"":false},{""GoalID"":20011,""Count"":0,""IsCompleted"":false},{""GoalID"":20012,""Count"":0,""IsCompleted"":false},{""GoalID"":20013,""Count"":0,""IsCompleted"":false},{""GoalID"":20014,""Count"":0,""IsCompleted"":false},{""GoalID"":20015,""Count"":0,""IsCompleted"":false}]",1,ebaeff0c0816f7f10003dbcf4c5ab389,1
679F043C-80E4-45E8-9F92-29744558BB1B,2,"[{""GoalID"":20,""Count"":0,""IsCompleted"":false}]",2,459c6d6412c7fb9d0005ac99f22c9606,2
679F043C-80E4-45E8-9F92-29744558BB1B,3,"[{""GoalID"":30,""Count"":36,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,2
679F043C-80E4-45E8-9F92-29744558BB1B,4,"[{""GoalID"":40,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,2
679F043C-80E4-45E8-9F92-29744558BB1B,6,"[{""GoalID"":60,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,2
679F043C-80E4-45E8-9F92-29744558BB1B,20,"[{""GoalID"":200,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,2
679F043C-80E4-45E8-9F92-29744558BB1B,22,"[{""GoalID"":220,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,2
679F043C-80E4-45E8-9F92-29744558BB1B,23,"[{""GoalID"":230,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,2
679F043C-80E4-45E8-9F92-29744558BB1B,24,"[{""GoalID"":240,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,2
679F043C-80E4-45E8-9F92-29744558BB1B,25,"[{""GoalID"":250,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,2
679F043C-80E4-45E8-9F92-29744558BB1B,40,"[{""GoalID"":400,""Count"":120,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,3
679F043C-80E4-45E8-9F92-29744558BB1B,45,"[{""GoalID"":450,""Count"":36,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,3
679F043C-80E4-45E8-9F92-29744558BB1B,49,"[{""GoalID"":490,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,3
679F043C-80E4-45E8-9F92-29744558BB1B,54,"[{""GoalID"":540,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,3
679F043C-80E4-45E8-9F92-29744558BB1B,59,"[{""GoalID"":590,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,3
679F043C-80E4-45E8-9F92-29744558BB1B,65,"[{""GoalID"":650,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,3
679F043C-80E4-45E8-9F92-29744558BB1B,69,"[{""GoalID"":690,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,3
679F043C-80E4-45E8-9F92-29744558BB1B,73,"[{""GoalID"":730,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,3
679F043C-80E4-45E8-9F92-29744558BB1B,77,"[{""GoalID"":770,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,3
679F043C-80E4-45E8-9F92-29744558BB1B,81,"[{""GoalID"":810,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,3
679F043C-80E4-45E8-9F92-29744558BB1B,85,"[{""GoalID"":850,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,3
679F043C-80E4-45E8-9F92-29744558BB1B,89,"[{""GoalID"":890,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,3
679F043C-80E4-45E8-9F92-29744558BB1B,93,"[{""GoalID"":930,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,3
679F043C-80E4-45E8-9F92-29744558BB1B,98,"[{""GoalID"":980,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,3
679F043C-80E4-45E8-9F92-29744558BB1B,102,"[{""GoalID"":1020,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,3
679F043C-80E4-45E8-9F92-29744558BB1B,107,"[{""GoalID"":1070,""Count"":0,""IsCompleted"":false}]",1,459c6d6412c7fb9d0005ac99f22c9606,3
679F043C-80E4-45E8-9F92-29744558BB1B,8000,"[{""GoalID"":80000,""Count"":1,""IsCompleted"":true}]",3,459c6d6412c7fb9d0005ac99f22c9606,1
